model,manufactured_year,price,mileage,tax,miles_per_gallon,engine_size,car_age,price_per_engine_size,mileage_per_year,transmission_manual,transmission_semi_auto,fuel_type_hybrid,fuel_type_petrol
 Q3,2019,31996,1500,145,31.4,2.0,6,15998.0,250.0,0,1,0,1
 A4,2017,17591,26455,30,67.3,2.0,8,8795.5,3306.875,1,0,0,0
 Q3,2015,18781,24621,145,54.3,2.0,10,9390.5,2462.1,0,1,0,0
 A3,2019,20991,15147,145,42.2,1.5,6,13994.0,2524.5,0,1,0,1
 A5,2019,34256,10897,145,47.9,2.0,6,17128.0,1816.1666666666667,0,0,0,0
 Q3,2019,30491,4444,145,40.9,1.5,6,20327.333333333332,740.6666666666666,1,0,0,1
 RS4,2019,56991,4761,145,29.1,2.9,6,19652.068965517243,793.5,0,1,0,1
 A1,2019,20444,4321,145,47.9,1.0,6,20444.0,720.1666666666666,1,0,0,1
 A1,2019,20444,3863,145,47.9,1.0,6,20444.0,643.8333333333334,1,0,0,1
 Q3,2019,27990,6778,145,42.8,2.0,6,13995.0,1129.6666666666667,1,0,0,0
 Q2,2019,19991,6155,145,47.1,1.0,6,19991.0,1025.8333333333333,1,0,0,1
 Q2,2019,19991,6665,145,47.1,1.0,6,19991.0,1110.8333333333333,1,0,0,1
 A3,2016,17996,14514,30,60.1,1.4,9,12854.285714285716,1612.6666666666667,1,0,0,1
 Q3,2017,19956,38150,200,42.2,2.0,8,9978.0,4768.75,0,1,0,1
 A3,2020,27881,5432,145,44.1,1.5,5,18587.333333333332,1086.4,0,1,0,1
 A1,2020,22990,5432,145,44.8,1.5,5,15326.666666666666,1086.4,0,1,0,1
 A6,2017,18296,47112,145,64.2,2.0,8,9148.0,5889.0,0,1,0,0
 Q7,2019,52496,1968,145,33.2,3.0,6,17498.666666666668,328.0,0,0,0,0
 A1,2019,19751,3632,145,47.9,1.0,6,19751.0,605.3333333333334,1,0,0,1
 A4,2016,15556,25540,30,55.4,2.0,9,7778.0,2837.777777777778,0,1,0,1
 Q7,2016,42996,44071,300,39.2,4.0,9,10749.0,4896.777777777777,0,1,0,0
 A5,2019,25419,14713,145,39.8,2.0,6,12709.5,2452.1666666666665,0,0,0,1
 A4,2016,15596,16666,0,74.3,2.0,9,7798.0,1851.7777777777778,1,0,0,0
 A3,2019,20996,12914,145,42.2,1.5,6,13997.333333333334,2152.3333333333335,0,1,0,1
 A4,2017,29996,11119,145,37.7,3.0,8,9998.666666666666,1389.875,0,0,0,1
 A1,2019,19996,6327,145,47.1,1.0,6,19996.0,1054.5,0,0,0,1
 Q7,2018,59996,15524,145,37.2,4.0,7,14999.0,2217.714285714286,0,0,0,0
 Q5,2019,34596,8442,145,38.2,2.0,6,17298.0,1407.0,0,1,0,0
 Q5,2019,34596,5446,145,38.2,2.0,6,17298.0,907.6666666666666,0,1,0,0
 Q7,2016,29498,36816,160,48.7,3.0,9,9832.666666666666,4090.6666666666665,0,1,0,0
 Q5,2019,32998,2025,145,33.2,2.0,6,16499.0,337.5,0,0,0,1
 Q5,2019,29996,3540,145,39.2,2.0,6,14998.0,590.0,0,1,0,0
 Q5,2019,34496,4430,145,38.2,2.0,6,17248.0,738.3333333333334,0,1,0,0
 A3,2019,21496,2152,145,52.3,1.6,6,13435.0,358.6666666666667,0,1,0,0
 A1,2019,19222,3556,145,50.4,1.0,6,19222.0,592.6666666666666,1,0,0,1
 A1,2015,11256,18970,0,67.3,1.0,10,11256.0,1897.0,1,0,0,1
 A4,2019,19496,21275,145,39.2,2.0,6,9748.0,3545.8333333333335,1,0,0,1
 Q2,2019,20996,6971,145,44.1,1.0,6,20996.0,1161.8333333333333,1,0,0,1
 A8,2019,39496,5904,145,50.4,3.0,6,13165.333333333334,984.0,0,1,0,0
 Q7,2016,32996,23478,200,47.9,3.0,9,10998.666666666666,2608.6666666666665,0,0,0,0
 A5,2017,23896,19408,145,58.9,3.0,8,7965.333333333333,2426.0,0,0,0,0
 RS5,2017,43996,8966,145,32.5,2.9,8,15171.034482758621,1120.75,0,0,0,1
 A8,2018,36496,10961,145,48.7,3.0,7,12165.333333333334,1565.857142857143,0,1,0,0
 Q7,2016,30996,33747,200,47.9,3.0,9,10332.0,3749.6666666666665,0,0,0,0
 A4,2019,24946,11001,145,47.1,2.0,6,12473.0,1833.5,0,0,0,0
 A1,2020,18496,5566,145,48.7,1.0,5,18496.0,1113.2,1,0,0,1
 Q3,2016,17998,7102,125,51.4,1.4,9,12855.714285714286,789.1111111111111,1,0,0,1
 Q7,2016,21998,64668,165,48.7,3.0,9,7332.666666666667,7185.333333333333,0,1,0,0
 A1,2019,16996,11058,145,51.4,1.0,6,16996.0,1843.0,1,0,0,1
 Q5,2019,34496,6260,145,38.2,2.0,6,17248.0,1043.3333333333333,0,0,0,0
 Q2,2019,18551,6274,145,49.6,1.6,6,11594.375,1045.6666666666667,1,0,0,0
 Q3,2017,19496,17856,145,49.6,1.4,8,13925.714285714286,2232.0,1,0,0,1
 A3,2017,18896,12222,125,57.6,2.0,8,9448.0,1527.75,1,0,0,0
 A1,2017,12756,15020,0,67.3,1.0,8,12756.0,1877.5,1,0,0,1
 A3,2016,16498,30692,30,60.1,1.4,9,11784.285714285716,3410.222222222222,1,0,0,1
 A5,2015,20998,28094,260,36.7,3.0,10,6999.333333333333,2809.4,0,1,0,1
 A6,2015,13498,51405,20,67.3,2.0,10,6749.0,5140.5,0,1,0,0
 Q3,2015,13998,76861,145,52.3,2.0,10,6999.0,7686.1,1,0,0,0
 A4,2017,13298,57464,0,74.3,2.0,8,6649.0,7183.0,1,0,0,0
 Q5,2019,34991,6836,145,38.2,2.0,6,17495.5,1139.3333333333333,0,1,0,0
 A5,2017,22698,25954,145,62.8,2.0,8,11349.0,3244.25,0,1,0,0
 A5,2017,21998,11757,145,53.3,2.0,8,10999.0,1469.625,0,1,0,1
 A3,2016,15498,47322,30,61.4,2.0,9,7749.0,5258.0,0,1,0,0
 RS3,2016,24998,50661,300,34.9,2.5,9,9999.2,5629.0,0,1,0,1
 Q3,2017,18998,13403,150,56.5,2.0,8,9499.0,1675.375,1,0,0,0
 A3,2015,12298,49393,30,62.8,2.0,10,6149.0,4939.3,0,1,0,0
 Q3,2016,17498,19268,30,60.1,2.0,9,8749.0,2140.8888888888887,1,0,0,0
 Q3,2016,15998,45876,30,60.1,2.0,9,7999.0,5097.333333333333,1,0,0,0
 A1,2014,8298,51451,125,52.3,1.4,11,5927.142857142858,4677.363636363636,1,0,0,1
 A1,2016,14998,15434,30,70.6,1.4,9,10712.857142857143,1714.888888888889,0,1,0,1
 Q3,2016,12998,67643,30,61.4,2.0,9,6499.0,7515.888888888889,1,0,0,0
 A6,2014,13498,69410,125,57.6,2.0,11,6749.0,6310.0,1,0,0,0
 A4,2019,18698,18075,145,40.9,2.0,6,9349.0,3012.5,0,1,0,1
 Q5,2016,22498,27848,200,47.1,2.0,9,11249.0,3094.222222222222,0,1,0,0
 A6,2014,11498,55368,125,57.6,2.0,11,5749.0,5033.454545454545,1,0,0,0
 Q3,2017,17000,53000,145,53.3,2.0,8,8500.0,6625.0,0,1,0,0
 A5,2016,16498,49429,20,70.6,2.0,9,8249.0,5492.111111111111,0,1,0,0
 Q2,2019,18998,6378,145,47.1,1.0,6,18998.0,1063.0,1,0,0,1
 Q3,2014,12998,33071,145,47.9,1.4,11,9284.285714285716,3006.4545454545455,1,0,0,1
 A5,2016,14998,42852,125,58.9,2.0,9,7499.0,4761.333333333333,0,1,0,0
 Q5,2014,14498,73874,200,47.9,2.0,11,7249.0,6715.818181818182,1,0,0,0
 A6,2015,13998,54847,30,64.2,2.0,10,6999.0,5484.7,1,0,0,0
 Q5,2019,30998,31,145,33.2,2.0,6,15499.0,5.166666666666667,0,1,0,1
 A3,2014,11995,24175,20,60.1,1.4,11,8567.857142857143,2197.7272727272725,1,0,0,1
 Q3,2015,17398,24539,160,51.4,2.0,10,8699.0,2453.9,0,0,0,0
 A5,2019,26498,270,145,40.4,2.0,6,13249.0,45.0,0,1,0,1
 A5,2015,15998,48853,145,56.5,2.0,10,7999.0,4885.3,1,0,0,0
 A6,2014,16298,75125,235,44.8,3.0,11,5432.666666666667,6829.545454545455,0,1,0,0
 A1,2014,8998,48330,125,52.3,1.4,11,6427.142857142858,4393.636363636364,1,0,0,1
 A5,2017,22398,17616,145,65.7,2.0,8,11199.0,2202.0,0,1,0,0
 Q3,2013,11798,40252,160,50.4,2.0,12,5899.0,3354.3333333333335,1,0,0,0
 A1,2017,11295,26791,145,67.3,1.0,8,11295.0,3348.875,1,0,0,1
 A4,2017,18698,20399,145,51.4,1.4,8,13355.714285714286,2549.875,1,0,0,1
 A4,2016,20698,30374,145,56.5,2.0,9,10349.0,3374.8888888888887,0,1,0,0
 A3,2018,19998,22721,145,56.5,1.5,7,13332.0,3245.8571428571427,0,1,0,1
 A4,2018,18498,14203,145,52.3,1.4,7,13212.857142857143,2029.0,1,0,0,1
 A5,2017,22498,24020,145,70.6,2.0,8,11249.0,3002.5,0,1,0,0
 A3,2019,19998,9758,150,44.8,1.0,6,19998.0,1626.3333333333333,0,1,0,1
 A4,2017,14498,15893,145,51.4,1.4,8,10355.714285714286,1986.625,1,0,0,1
 A7,2019,35998,76,145,47.1,2.0,6,17999.0,12.666666666666666,0,1,0,0
 RS6,2017,54998,8546,145,29.4,4.0,8,13749.5,1068.25,0,1,0,1
 A1,2016,9619,58952,0,76.3,1.6,9,6011.875,6550.222222222223,1,0,0,0
 A3,2017,16991,31412,125,49.6,2.0,8,8495.5,3926.5,1,0,0,1
 A1,2016,12991,21686,30,55.4,1.4,9,9279.285714285716,2409.5555555555557,1,0,0,1
 A3,2017,17498,20359,30,60.1,1.4,8,12498.57142857143,2544.875,1,0,0,1
 Q3,2015,17998,20897,160,49.6,2.0,10,8999.0,2089.7,1,0,0,0
 A3,2016,17998,18487,20,72.4,1.6,9,11248.75,2054.1111111111113,0,1,0,0
 A6,2016,22798,14987,30,58.9,2.0,9,11399.0,1665.2222222222222,0,1,0,0
 Q3,2016,17998,9481,125,51.4,1.4,9,12855.714285714286,1053.4444444444443,1,0,0,1
 A4,2016,11698,72981,0,74.3,2.0,9,5849.0,8109.0,1,0,0,0
 A3,2016,12998,32923,20,72.4,1.6,9,8123.75,3658.1111111111113,1,0,0,0
 TT,2017,17998,29109,160,43.5,2.0,8,8999.0,3638.625,0,1,0,1
 A3,2016,16698,14115,30,58.9,1.4,9,11927.142857142859,1568.3333333333333,1,0,0,1
 A6,2017,20498,12806,145,64.2,2.0,8,10249.0,1600.75,0,1,0,0
 Q3,2015,15798,21691,145,49.6,1.4,10,11284.285714285716,2169.1,1,0,0,1
 Q3,2015,14998,28136,145,56.5,2.0,10,7499.0,2813.6,1,0,0,0
 A4,2017,18698,23905,145,51.4,1.4,8,13355.714285714286,2988.125,1,0,0,1
 Q2,2018,18491,16800,150,52.3,1.4,7,13207.857142857143,2400.0,1,0,0,1
 A5,2014,12551,48500,30,60.1,2.0,11,6275.5,4409.090909090909,1,0,0,0
 A4,2016,17295,23264,20,67.3,2.0,9,8647.5,2584.8888888888887,0,1,0,0
 Q3,2017,17530,19078,30,61.4,2.0,8,8765.0,2384.75,1,0,0,0
 A3,2015,9270,43131,20,72.4,1.6,10,5793.75,4313.1,0,1,0,0
 A1,2016,10510,31913,0,67.3,1.0,9,10510.0,3545.8888888888887,1,0,0,1
 TT,2016,14053,42553,145,47.1,1.8,9,7807.222222222222,4728.111111111111,1,0,0,1
 Q5,2015,18498,34175,200,47.9,2.0,10,9249.0,3417.5,1,0,0,0
 Q3,2015,15698,24861,125,60.1,2.0,10,7849.0,2486.1,1,0,0,0
 A5,2016,16498,21480,125,58.9,2.0,9,8249.0,2386.6666666666665,0,1,0,0
 Q5,2019,34698,50,145,32.1,2.0,6,17349.0,8.333333333333334,0,1,0,1
 A5,2017,25498,31354,145,38.2,3.0,8,8499.333333333334,3919.25,0,1,0,1
 A1,2014,7956,47000,0,74.3,1.6,11,4972.5,4272.727272727273,1,0,0,0
 A6,2013,12998,59811,150,56.5,2.0,12,6499.0,4984.25,0,1,0,0
 A3,2017,12498,37882,0,74.3,1.6,8,7811.25,4735.25,1,0,0,0
 Q5,2015,22798,56960,260,41.5,3.0,10,7599.333333333333,5696.0,0,1,0,0
 Q2,2018,18351,10581,145,52.3,1.4,7,13107.857142857143,1511.5714285714287,1,0,0,1
 A4,2017,18298,18737,145,51.4,1.4,8,13070.0,2342.125,1,0,0,1
 A5,2017,17298,26369,145,68.9,2.0,8,8649.0,3296.125,1,0,0,0
 A5,2016,15995,54000,145,54.3,2.0,9,7997.5,6000.0,1,0,0,0
 A5,2016,15995,41100,125,58.9,2.0,9,7997.5,4566.666666666667,0,0,0,0
 TT,2015,14998,32874,30,62.8,2.0,10,7499.0,3287.4,1,0,0,0
 A6,2016,13498,97729,30,61.4,2.0,9,6749.0,10858.777777777777,1,0,0,0
 TT,2016,16298,22697,30,62.8,2.0,9,8149.0,2521.8888888888887,1,0,0,0
 A4,2013,8498,78268,30,61.4,2.0,12,4249.0,6522.333333333333,1,0,0,0
 A1,2017,10998,30813,0,67.3,1.0,8,10998.0,3851.625,1,0,0,1
 A3,2015,13498,33507,20,72.4,1.6,10,8436.25,3350.7,0,1,0,0
 A6,2019,28991,8766,145,39.8,3.0,6,9663.666666666666,1461.0,0,1,0,0
 A6,2016,18998,35000,30,61.4,2.0,9,9499.0,3888.8888888888887,1,0,0,0
 Q3,2017,18998,21967,145,56.5,2.0,8,9499.0,2745.875,1,0,0,0
 A3,2016,16998,20638,125,49.6,2.0,9,8499.0,2293.1111111111113,1,0,0,1
 A1,2016,12798,19512,0,67.3,1.0,9,12798.0,2168.0,1,0,0,1
 A6,2016,19998,26480,30,61.4,2.0,9,9999.0,2942.222222222222,1,0,0,0
 A4,2016,12998,68248,20,72.4,2.0,9,6499.0,7583.111111111111,1,0,0,0
 Q2,2019,22998,4842,145,46.3,1.6,6,14373.75,807.0,0,1,0,0
 A3,2016,13995,40050,20,68.9,1.6,9,8746.875,4450.0,1,0,0,0
 A6,2014,12995,82500,145,54.3,3.0,11,4331.666666666667,7500.0,0,1,0,0
 A4,2017,14295,53000,0,74.3,2.0,8,7147.5,6625.0,1,0,0,0
 A5,2013,10070,80242,30,60.1,2.0,12,5035.0,6686.833333333333,1,0,0,0
 A1,2015,9798,29554,0,80.7,1.6,10,6123.75,2955.4,1,0,0,0
 A4,2019,18998,3601,145,41.5,2.0,6,9499.0,600.1666666666666,1,0,0,1
 A4,2016,16998,28753,20,68.9,2.0,9,8499.0,3194.777777777778,1,0,0,0
 A3,2015,18298,9545,200,42.8,1.8,10,10165.555555555555,954.5,0,1,0,1
 A1,2015,10250,22319,0,67.3,1.0,10,10250.0,2231.9,1,0,0,1
 Q7,2015,28127,41633,200,47.9,3.0,10,9375.666666666666,4163.3,0,0,0,0
 Q2,2017,17060,19530,145,52.3,1.4,8,12185.714285714286,2441.25,1,0,0,1
 Q2,2019,20888,333,145,47.1,1.0,6,20888.0,55.5,1,0,0,1
 A1,2017,15495,15665,150,72.4,1.6,8,9684.375,1958.125,1,0,0,0
 Q2,2019,18990,3657,150,47.1,1.0,6,18990.0,609.5,1,0,0,1
 A3,2017,13940,35000,30,62.8,2.0,8,6970.0,4375.0,0,1,0,0
 A4,2019,29698,1996,145,39.2,2.0,6,14849.0,332.6666666666667,0,0,0,1
 Q3,2015,14498,29850,30,61.4,2.0,10,7249.0,2985.0,1,0,0,0
 A6,2016,14498,49458,30,61.4,2.0,9,7249.0,5495.333333333333,0,1,0,0
 A4,2018,23950,19288,145,61.4,2.0,7,11975.0,2755.4285714285716,0,1,0,0
 A4,2018,23995,19300,145,61.4,2.0,7,11997.5,2757.1428571428573,0,1,0,0
 A4,2016,14995,41100,0,74.3,2.0,9,7497.5,4566.666666666667,1,0,0,0
 Q3,2017,17954,21178,150,47.9,1.4,8,12824.285714285716,2647.25,0,1,0,1
 A3,2019,21995,5423,145,55.4,2.0,6,10997.5,903.8333333333334,1,0,0,0
 A1,2017,15995,23496,150,70.6,1.6,8,9996.875,2937.0,0,1,0,0
 Q3,2019,27444,1786,150,42.8,2.0,6,13722.0,297.6666666666667,1,0,0,0
 A1,2020,25444,1500,145,44.8,1.5,5,16962.666666666668,300.0,0,1,0,1
 A6,2019,38444,2000,145,34.0,2.0,6,19222.0,333.3333333333333,0,0,0,1
 A4,2019,39990,8000,145,40.4,3.0,6,13330.0,1333.3333333333333,0,0,0,0
 Q3,2016,19498,10855,160,49.6,2.0,9,9749.0,1206.111111111111,1,0,0,0
 A5,2016,17498,32012,150,56.5,2.0,9,8749.0,3556.8888888888887,0,1,0,0
 A3,2013,9698,45618,30,62.8,2.0,12,4849.0,3801.5,0,1,0,0
 Q3,2016,16998,39882,145,52.3,2.0,9,8499.0,4431.333333333333,1,0,0,0
 A5,2018,25850,6541,145,65.7,2.0,7,12925.0,934.4285714285714,0,0,0,0
 Q2,2019,20350,2970,145,47.1,1.0,6,20350.0,495.0,1,0,0,1
 A6,2015,15998,39549,30,64.2,2.0,10,7999.0,3954.9,0,1,0,0
 A6,2016,18998,43565,125,58.9,2.0,9,9499.0,4840.555555555556,0,1,0,0
 A6,2016,18498,31300,30,61.4,2.0,9,9249.0,3477.777777777778,1,0,0,0
 A3,2015,13298,40321,20,68.9,2.0,10,6649.0,4032.1,1,0,0,0
 TT,2015,15998,21725,145,47.9,2.0,10,7999.0,2172.5,1,0,0,1
 A5,2016,17498,37978,165,52.3,2.0,9,8749.0,4219.777777777777,0,1,0,0
 A1,2019,18495,4636,145,50.4,1.0,6,18495.0,772.6666666666666,1,0,0,1
 TT,2019,26995,6137,145,40.4,2.0,6,13497.5,1022.8333333333334,0,0,0,1
 A6,2019,31500,6001,145,47.9,2.0,6,15750.0,1000.1666666666666,0,0,0,0
 Q3,2019,27888,2054,145,42.8,2.0,6,13944.0,342.3333333333333,1,0,0,0
 A1,2016,11990,14946,30,57.6,1.4,9,8564.285714285716,1660.6666666666667,1,0,0,1
 Q5,2019,50950,4000,145,34.5,3.0,6,16983.333333333332,666.6666666666666,0,0,0,0
 A5,2017,23850,31286,125,60.1,3.0,8,7950.0,3910.75,0,1,0,0
 A4,2018,18450,15072,145,52.3,1.4,7,13178.57142857143,2153.1428571428573,1,0,0,1
 A1,2019,19990,3826,145,47.1,1.0,6,19990.0,637.6666666666666,0,0,0,1
 A3,2018,20999,3954,145,56.5,1.5,7,13999.333333333334,564.8571428571429,0,0,0,1
 Q3,2016,19495,25204,145,51.4,2.0,9,9747.5,2800.4444444444443,0,1,0,0
 Q2,2017,19995,31952,145,57.7,2.0,8,9997.5,3994.0,0,0,0,0
 Q3,2019,29444,6249,145,38.7,2.0,6,14722.0,1041.5,0,1,0,0
 A1,2019,19990,6262,145,47.1,1.0,6,19990.0,1043.6666666666667,0,0,0,1
 A1,2017,22750,18365,145,39.8,2.0,8,11375.0,2295.625,1,0,0,1
 Q2,2017,18850,21248,145,68.9,1.6,8,11781.25,2656.0,0,1,0,0
 A1,2018,16990,8300,145,70.6,1.4,7,12135.714285714286,1185.7142857142858,1,0,0,1
 Q2,2019,19888,4519,145,49.6,1.6,6,12430.0,753.1666666666666,1,0,0,0
 A3,2016,15990,27730,30,62.8,2.0,9,7995.0,3081.1111111111113,0,1,0,0
 A4,2020,33888,4235,145,36.2,2.0,5,16944.0,847.0,0,1,0,1
 Q2,2020,23888,500,145,42.2,1.5,5,15925.333333333334,100.0,0,1,0,1
 Q2,2019,19190,4878,145,47.1,1.0,6,19190.0,813.0,1,0,0,1
 A5,2015,12990,43811,125,58.9,2.0,10,6495.0,4381.1,0,0,0,0
 Q3,2019,28490,14481,145,31.7,2.0,6,14245.0,2413.5,0,1,0,1
 A3,2019,21490,15961,145,41.5,1.5,6,14326.666666666666,2660.1666666666665,0,0,0,1
 A3,2016,16490,23194,30,54.3,1.4,9,11778.57142857143,2577.1111111111113,0,1,0,1
 A7,2016,19990,27386,125,61.4,3.0,9,6663.333333333333,3042.8888888888887,0,1,0,0
 RS3,2017,36990,17889,145,34.0,2.5,8,14796.0,2236.125,0,1,0,1
 A1,2017,19250,27209,145,39.8,2.0,8,9625.0,3401.125,1,0,0,1
 Q7,2016,32498,31022,200,47.9,3.0,9,10832.666666666666,3446.8888888888887,0,1,0,0
 A6,2014,14798,40700,30,64.2,2.0,11,7399.0,3700.0,0,1,0,0
 A1,2015,9298,43440,0,80.7,1.6,10,5811.25,4344.0,1,0,0,0
 A1,2016,12298,30001,30,56.5,1.4,9,8784.285714285716,3333.4444444444443,1,0,0,1
 A1,2015,15995,19523,205,40.4,2.0,10,7997.5,1952.3,1,0,0,1
 Q3,2016,14998,74381,145,52.3,2.0,9,7499.0,8264.555555555555,1,0,0,0
 A3,2015,12498,68137,30,65.7,2.0,10,6249.0,6813.7,1,0,0,0
 A5,2016,14998,50903,125,58.9,2.0,9,7499.0,5655.888888888889,0,1,0,0
 A4,2016,16131,39312,30,67.3,2.0,9,8065.5,4368.0,0,1,0,0
 A3,2017,13298,68468,20,65.7,2.0,8,6649.0,8558.5,1,0,0,0
 A6,2015,18998,49039,165,50.4,3.0,10,6332.666666666667,4903.9,0,1,0,0
 A3,2016,16435,39537,30,64.2,2.0,9,8217.5,4393.0,1,0,0,0
 Q3,2017,19465,32516,145,51.4,2.0,8,9732.5,4064.5,0,1,0,0
 TT,2017,20435,31587,150,60.1,2.0,8,10217.5,3948.375,1,0,0,0
 A1,2016,11191,22328,30,55.4,1.4,9,7993.571428571429,2480.8888888888887,1,0,0,1
 Q3,2016,15540,33015,145,47.9,1.4,9,11100.0,3668.3333333333335,0,1,0,1
 A3,2015,9391,73567,0,83.1,1.6,10,5869.375,7356.7,1,0,0,0
 A6,2016,14598,81517,30,61.4,2.0,9,7299.0,9057.444444444445,1,0,0,0
 A4,2016,13498,77061,30,67.3,2.0,9,6749.0,8562.333333333334,1,0,0,0
 A1,2015,10498,21396,0,67.3,1.0,10,10498.0,2139.6,1,0,0,1
 A5,2015,15698,35177,125,58.9,2.0,10,7849.0,3517.7,0,1,0,0
 A1,2015,10198,36910,0,67.3,1.0,10,10198.0,3691.0,1,0,0,1
 A4,2016,11998,77976,0,74.3,2.0,9,5999.0,8664.0,1,0,0,0
 A4,2016,13298,85793,30,67.3,2.0,9,6649.0,9532.555555555555,1,0,0,0
 A4,2016,14998,32379,0,74.3,2.0,9,7499.0,3597.6666666666665,1,0,0,0
 A4,2015,13995,55036,125,58.9,2.0,10,6997.5,5503.6,1,0,0,0
 A3,2015,11385,45000,20,72.4,1.6,10,7115.625,4500.0,1,0,0,0
 A5,2015,13890,66500,125,58.9,2.0,10,6945.0,6650.0,0,1,0,0
 A4,2017,12898,72816,0,74.3,2.0,8,6449.0,9102.0,1,0,0,0
 A6,2015,13198,91593,20,67.3,2.0,10,6599.0,9159.3,0,0,0,0
 TT,2015,13898,60362,30,62.8,2.0,10,6949.0,6036.2,1,0,0,0
 Q5,2018,29898,13218,145,40.4,2.0,7,14949.0,1888.2857142857142,0,1,0,1
 TT,2016,16489,22688,145,47.1,1.8,9,9160.555555555555,2520.8888888888887,1,0,0,1
 Q5,2017,36989,37624,145,34.0,3.0,8,12329.666666666666,4703.0,0,1,0,1
 A1,2015,11295,39502,30,58.9,1.4,10,8067.857142857143,3950.2,1,0,0,1
 Q3,2016,18698,30319,145,51.4,2.0,9,9349.0,3368.777777777778,0,1,0,0
 A4,2018,15498,17047,145,53.3,1.4,7,11070.0,2435.285714285714,1,0,0,1
 Q3,2015,15798,26308,145,56.5,2.0,10,7899.0,2630.8,1,0,0,0
 A5,2019,25498,85,145,40.4,2.0,6,12749.0,14.166666666666666,0,1,0,1
 A4,2016,14798,51559,20,70.6,2.0,9,7399.0,5728.777777777777,1,0,0,0
 A1,2015,11998,23081,0,67.3,1.0,10,11998.0,2308.1,1,0,0,1
 A5,2016,24698,7355,260,35.8,3.0,9,8232.666666666666,817.2222222222222,0,1,0,1
 A3,2015,14298,43793,125,61.4,2.0,10,7149.0,4379.3,0,1,0,0
 A6,2017,18998,35786,145,64.2,2.0,8,9499.0,4473.25,0,1,0,0
 Q5,2014,17995,46573,240,37.7,2.0,11,8997.5,4233.909090909091,1,0,0,1
 A4,2016,15485,37188,20,72.4,2.0,9,7742.5,4132.0,0,1,0,0
 A4,2017,14485,70500,20,72.4,2.0,8,7242.5,8812.5,0,1,0,0
 A6,2013,13695,46206,145,55.4,3.0,12,4565.0,3850.5,0,1,0,0
 Q3,2016,15480,64842,160,49.6,2.0,9,7740.0,7204.666666666667,1,0,0,0
 Q3,2017,19465,26856,145,55.4,2.0,8,9732.5,3357.0,0,1,0,0
 A3,2017,12980,44573,145,67.3,2.0,8,6490.0,5571.625,1,0,0,0
 A3,2017,18998,13490,145,54.3,1.5,8,12665.333333333334,1686.25,1,0,0,1
 Q3,2015,14498,55259,125,60.1,2.0,10,7249.0,5525.9,1,0,0,0
 TT,2017,17498,13506,145,47.1,1.8,8,9721.111111111111,1688.25,1,0,0,1
 A6,2014,13498,52037,125,57.6,2.0,11,6749.0,4730.636363636364,1,0,0,0
 A5,2013,11998,59773,30,60.1,2.0,12,5999.0,4981.083333333333,1,0,0,0
 A1,2015,9898,40170,30,57.6,1.4,10,7070.0,4017.0,1,0,0,1
 A5,2017,22498,27792,145,65.7,2.0,8,11249.0,3474.0,0,1,0,0
 A6,2016,14698,57365,30,64.2,2.0,9,7349.0,6373.888888888889,0,1,0,0
 A4,2016,14898,39824,20,70.6,2.0,9,7449.0,4424.888888888889,1,0,0,0
 Q3,2016,14498,74392,145,47.9,1.4,9,10355.714285714286,8265.777777777777,0,1,0,1
 A3,2017,18885,41225,145,61.4,2.0,8,9442.5,5153.125,0,1,0,0
 Q2,2017,19990,10253,145,52.3,1.4,8,14278.57142857143,1281.625,0,1,0,1
 A6,2016,18440,54928,125,56.5,3.0,9,6146.666666666667,6103.111111111111,0,1,0,0
 Q7,2016,27950,67181,200,47.9,3.0,9,9316.666666666666,7464.555555555556,0,1,0,0
 A3,2015,14298,5322,30,58.9,1.4,10,10212.857142857143,532.2,0,1,0,1
 A3,2016,15498,31226,30,57.6,1.4,9,11070.0,3469.5555555555557,1,0,0,1
 Q3,2016,17498,30738,145,47.9,1.4,9,12498.57142857143,3415.3333333333335,0,1,0,1
 Q5,2015,18798,42180,200,47.9,2.0,10,9399.0,4218.0,1,0,0,0
 Q5,2015,20498,20274,200,47.9,2.0,10,10249.0,2027.4,1,0,0,0
 A1,2015,10498,41015,0,67.3,1.0,10,10498.0,4101.5,1,0,0,1
 A3,2014,10998,50573,20,60.1,1.4,11,7855.714285714286,4597.545454545455,1,0,0,1
 Q3,2016,17898,15982,30,60.1,2.0,9,8949.0,1775.7777777777778,1,0,0,0
 A6,2017,21998,21789,145,61.4,2.0,8,10999.0,2723.625,0,1,0,0
 TT,2016,14998,44069,30,62.8,2.0,9,7499.0,4896.555555555556,1,0,0,0
 Q2,2019,19998,6612,145,49.6,1.6,6,12498.75,1102.0,1,0,0,0
 A3,2018,15840,22710,145,68.9,1.6,7,9900.0,3244.285714285714,1,0,0,0
 A6,2018,26995,5894,145,56.5,2.0,7,13497.5,842.0,0,1,0,0
 Q5,2016,19440,58767,200,47.1,2.0,9,9720.0,6529.666666666667,0,1,0,0
 Q5,2015,22995,66000,235,42.8,3.0,10,7665.0,6600.0,0,1,0,0
 Q3,2017,19465,24190,145,55.4,2.0,8,9732.5,3023.75,0,1,0,0
 Q7,2018,48985,35800,145,39.2,4.0,7,12246.25,5114.285714285715,0,1,0,0
 A3,2017,12950,40000,145,74.3,1.6,8,8093.75,5000.0,1,0,0,0
 A5,2017,20650,28000,20,67.3,2.0,8,10325.0,3500.0,0,0,0,0
